borrower_id,name,age,city,employment_type,employment_years,monthly_income,household_size,dependents,requested_amount,tenure_months,purpose,first_time_borrower,prev_loans,loans_repaid,late_payments,avg_delay_days,defaults,max_days_past_due,avg_income_6m,avg_expenses_6m,avg_debt_6m,income_volatility,expense_trend,debt_trend,total_transactions_6m,bounced_payments_6m,disputed_txns_6m,id_verification,address_verification,phone_verification,bank_stmt_status,income_doc_status,doc_quality_score,transaction_variance,night_txn_ratio,new_device_90d,applications_30d,address_changes_12m,doc_avg_income,vouches_count,avg_vouch_trust,community_tenure_years,group_memberships,guarantor_past_count,account_age_months,prev_lenders_count,disputes_raised,disputes_lost,ontime_streak_months,salary_credits_6m,savings_balance,existing_debt_accounts
B10089,Rohan Joshi,32,Pune,daily-wage,1.7,29909,5,2,134000,3,personal,0,1,1,0,3.1,0,0,30504,19872,17739,0.06,0.0062,-0.1171,347,3,0,1,0,0,0,0,51,0.221,0.156,0,4,0,29786,0,0,8.6,3,1,15,1,1,0,6,3,44782,0
B10090,Kiran Sharma,32,Delhi,salaried,4.7,91407,5,2,340000,6,education,0,8,8,1,5.3,0,54,90809,52091,20203,0.062,0.0415,-0.0738,380,0,0,2,2,1,2,2,85,0.189,0.073,0,1,0,92132,6,4.2,9.9,4,2,55,0,1,0,16,6,273926,0
B10091,Kabir Rao,28,Delhi,business,0.5,25447,3,3,55000,3,education,0,4,3,3,20.0,1,22,23876,15873,20932,0.052,0.0297,-0.1586,319,1,0,1,2,0,2,0,53,0.358,0.278,1,1,0,13375,2,4.8,3.3,4,1,16,4,0,0,0,5,17903,0
B10092,Sneha Gupta,36,Delhi,daily-wage,3.7,31826,6,0,58000,24,home-repair,0,4,4,2,12.5,0,55,32506,18430,13858,0.056,-0.0294,0.0033,406,1,0,2,1,2,2,2,77,0.11,0.077,0,1,0,34699,6,4.5,7.6,1,0,75,0,0,0,34,1,9366,2
B10093,Aarav Yadav,36,Pune,self-employed,4.3,34580,4,3,194000,12,home-repair,0,3,1,4,14.6,1,11,34103,21562,21879,0.085,0.067,-0.0028,331,2,0,2,2,2,2,0,63,0.214,0.144,0,1,0,36824,0,0,7.2,2,1,55,4,1,0,8,5,48672,4
B10094,Vihaan Rao,52,Pune,salaried,2.8,36983,1,1,61000,18,business,0,1,1,0,3.0,0,0,34808,19695,9937,0.075,0.029,0.0448,337,0,0,1,2,2,2,2,91,0.248,0.07,0,1,0,37511,5,4.4,3.6,2,3,34,1,0,0,6,6,90647,1
B10095,Meera Mehta,36,Mumbai,salaried,1.9,32017,4,1,68000,18,personal,0,3,3,2,18.4,0,14,33211,23905,21830,0.044,-0.0147,-0.0806,396,1,0,2,2,2,2,2,58,0.322,0.16,0,1,0,32456,3,4.6,6.4,2,1,80,4,0,0,2,6,0,1
B10096,Kavya Reddy,40,Mumbai,business,6.5,63465,5,1,176000,6,education,0,6,6,1,10.0,0,7,63457,37613,15063,0.059,0.0082,-0.0578,283,1,0,2,2,2,2,2,81,0.405,0.067,0,2,0,65823,5,4.0,1.9,1,3,95,3,0,0,19,4,217733,0
B10097,Krishna Das,21,Ahmedabad,self-employed,3.4,54024,6,3,85000,3,medical,0,5,5,0,2.8,0,0,55928,33125,12908,0.048,-0.0488,-0.0728,369,1,0,2,1,2,2,2,80,0.238,0.04,0,1,0,51878,3,4.2,10.1,4,1,68,4,1,1,19,0,124215,2
B10098,Geeta Sharma,41,Pune,self-employed,5.8,60039,1,3,96000,18,business,0,6,6,2,6.5,0,43,59480,36132,20408,0.053,-0.0324,0.0014,385,1,0,2,2,2,2,2,60,0.141,0.096,0,1,0,51712,3,4.6,10.8,4,1,59,0,0,0,26,3,59133,0
B10099,Krishna Verma,38,Mumbai,business,11.2,75431,2,2,131000,18,business,0,2,2,0,4.8,0,0,71202,42547,20846,0.065,-0.0334,0.1158,265,0,0,2,2,2,2,1,85,0.339,0.111,0,1,0,60836,6,4.4,11.9,1,0,78,0,1,0,28,1,201894,2
B10100,Manoj Rao,37,Surat,self-employed,5.4,51030,5,3,384000,12,medical,0,2,2,3,24.5,0,7,47944,36645,46608,0.044,-0.0057,0.1353,291,0,0,2,0,2,2,2,43,0.445,0.064,0,1,0,45947,3,4.8,9.3,2,0,71,1,1,1,4,3,93900,2
B10101,Rajesh Sharma,55,Kolkata,salaried,1.2,28626,1,0,185000,12,education,0,4,0,5,13.7,3,31,30881,21720,20483,0.158,-0.0167,0.1017,317,2,2,0,0,2,1,0,43,0.418,0.184,0,3,1,42821,0,0,2.2,4,1,99,2,1,1,6,0,34207,1
B10102,Vikram Sharma,30,Delhi,salaried,4.7,48142,6,2,170000,6,personal,0,5,5,0,2.3,0,0,47227,29045,16978,0.054,-0.005,0.0124,259,0,0,2,2,0,1,1,96,0.424,0.104,0,1,0,44887,6,3.9,8.7,1,2,60,3,1,0,6,6,59657,2
B10103,Myra Agarwal,24,Mumbai,self-employed,5.7,43083,4,2,129000,12,home-repair,0,4,4,1,11.6,0,15,44438,31666,36444,0.092,-0.0484,0.2066,347,0,1,2,0,1,1,1,64,0.343,0.085,0,1,0,42627,2,4.6,11.3,0,1,25,2,1,0,3,4,0,4
B10104,Diya Verma,37,Jaipur,salaried,5.1,35843,1,2,108000,12,personal,0,3,3,2,15.9,0,38,33811,27780,30561,0.045,0.0638,-0.094,424,0,0,2,2,1,2,1,69,0.109,0.066,0,1,0,32607,1,3.8,9.8,1,0,51,4,0,0,3,6,0,3
B10105,Kavya Rao,28,Nagpur,self-employed,1.2,14969,2,3,92000,6,education,0,1,0,2,14.3,1,21,15793,10148,12618,0.155,0.1308,-0.0017,325,0,1,1,0,0,2,2,54,0.398,0.215,1,2,0,21511,0,0,2.4,1,0,21,2,0,0,9,4,11684,2
B10106,Amit Rao,56,Delhi,self-employed,4.7,61965,3,4,147000,12,business,0,5,5,1,17.6,0,59,60209,37436,16477,0.079,0.1043,0.0664,357,0,0,2,2,2,2,2,99,0.233,0.035,0,1,0,62890,3,4.1,2.2,0,1,68,2,1,0,21,5,257891,2
B10107,Sanjay Verma,41,Ahmedabad,self-employed,13.6,49573,4,3,159000,12,business,0,5,5,1,19.4,0,19,49963,33983,14760,0.054,-0.012,-0.0294,304,0,0,2,2,2,2,2,95,0.339,0.021,0,1,0,52853,6,4.5,1.5,3,1,84,4,0,0,8,1,151527,2
B10108,Kabir Reddy,47,Delhi,self-employed,0.5,9262,3,4,55000,6,medical,1,0,0,0,3.7,0,0,9530,6456,5708,0.045,0.0546,-0.1284,384,0,1,0,2,2,2,2,56,0.265,0.286,0,4,0,9687,3,4.3,9.8,1,1,93,3,1,0,1,0,13162,0
B10109,Geeta Iyer,35,Delhi,self-employed,2.3,15230,1,4,60000,3,medical,0,2,0,6,23.0,1,15,14466,10162,9207,0.126,0.0887,-0.1269,348,0,3,0,2,1,2,2,69,0.328,0.105,1,1,0,12493,1,4.0,9.2,2,1,37,2,1,1,0,0,52285,1
B10110,Suresh Nair,39,Hyderabad,salaried,4.6,33219,6,1,125000,18,home-repair,0,2,2,2,9.0,0,35,33932,28182,28454,0.05,0.017,-0.042,318,0,0,2,1,2,2,2,58,0.493,0.267,0,1,0,30099,1,5.0,3.3,0,0,82,4,1,1,0,6,49218,5
B10111,Diya Das,34,Bengaluru,business,0.8,26765,3,3,229000,12,education,0,3,0,2,21.1,3,52,25050,15686,19735,0.142,0.0393,0.0053,408,1,1,2,1,2,0,0,63,0.217,0.095,0,2,0,31817,0,0,11.5,0,1,104,0,1,0,4,4,26431,3
B10112,Priya Agarwal,38,Hyderabad,salaried,7.3,45481,4,4,93000,6,education,0,4,4,0,0.0,0,0,45017,28378,13733,0.057,-0.0596,0.1157,369,0,1,2,2,2,2,2,67,0.302,0.116,0,1,2,44767,3,4.7,4.9,3,3,63,3,1,0,30,6,56871,2
B10113,Krishna Pillai,40,Hyderabad,self-employed,5.3,34345,4,1,82000,6,personal,0,6,6,2,9.7,0,9,33881,19062,11604,0.057,-0.0476,-0.0822,318,0,0,2,0,2,2,2,70,0.223,0.026,0,1,0,29741,3,3.5,10.2,3,2,111,4,1,0,18,1,36791,1
B10114,Manoj Mehta,42,Hyderabad,daily-wage,12.8,102250,2,4,364000,6,medical,0,5,5,1,12.1,0,40,94310,57347,27415,0.066,0.1004,-0.0967,332,0,0,2,2,2,2,2,86,0.42,0.109,0,2,1,91083,3,4.7,2.8,4,2,60,1,1,1,16,3,363516,0
B10115,Sunita Reddy,40,Mumbai,business,2.5,34840,6,1,109000,6,medical,0,1,0,4,12.2,0,56,33221,23465,34776,0.043,-0.0054,-0.0766,389,2,0,0,1,2,2,2,60,0.367,0.05,0,1,0,29735,3,4.0,4.5,4,1,34,3,0,0,4,4,26578,1
B10116,Pooja Das,29,Pune,salaried,2.6,37728,5,0,112000,6,personal,0,6,3,5,10.6,2,14,39535,26867,24603,0.036,0.0662,-0.2669,303,0,0,0,1,1,0,1,61,0.307,0.291,1,1,2,37532,3,4.5,9.5,4,1,35,1,1,0,3,2,28286,0
B10117,Sai Chopra,28,Hyderabad,business,2.2,57016,4,1,170000,12,education,0,2,2,1,15.1,0,14,57632,35843,18953,0.065,0.0305,0.0206,373,0,0,2,2,2,1,1,71,0.361,0.023,1,2,1,62085,6,4.7,7.6,2,1,115,3,0,0,11,5,63807,1
B10118,Aarav Khan,25,Mumbai,business,1.5,26605,5,2,101000,12,medical,0,6,3,6,25.9,2,39,25259,17322,20407,0.041,-0.0185,0.0463,346,1,1,0,1,1,0,2,62,0.348,0.125,0,5,1,29991,1,3.9,10.9,4,0,24,2,2,1,9,4,29239,4
B10119,Sara Pillai,19,Delhi,salaried,7.3,42709,2,0,137000,3,medical,0,1,1,1,7.6,0,9,44037,30250,14668,0.042,0.0463,0.0915,345,0,0,2,0,2,2,2,62,0.291,0.027,0,1,0,41370,2,3.5,8.6,2,1,62,2,0,0,17,6,119066,2
B10120,Ravi Iyer,26,Pune,business,2.0,22963,2,2,65000,6,medical,0,1,0,4,29.7,0,28,20508,13192,15554,0.077,0.0811,-0.1499,320,0,0,1,2,2,1,1,64,0.334,0.213,0,3,0,17457,0,0,11.4,0,1,47,4,1,1,6,1,1464,4
B10121,Geeta Nair,44,Hyderabad,self-employed,7.8,55218,5,4,188000,12,medical,0,3,3,2,16.6,0,10,59466,34184,11779,0.043,-0.0135,0.1053,326,0,0,2,1,2,2,2,62,0.385,0.028,0,1,0,64327,6,4.0,5.9,2,0,17,3,1,0,14,3,78981,0
B10122,Vihaan Reddy,39,Lucknow,self-employed,3.1,48815,4,1,180000,12,education,0,5,5,0,1.4,0,0,45839,25332,13434,0.049,-0.1162,0.0471,340,0,0,2,0,1,2,2,75,0.293,0.094,0,2,2,42454,4,4.5,3.8,3,0,101,2,1,1,9,5,75839,2
B10123,Rahul Das,22,Pune,salaried,4.1,61992,5,2,228000,12,education,0,5,5,0,4.8,0,0,63993,42243,20535,0.088,-0.0278,0.0558,257,0,1,2,2,2,2,2,99,0.231,0.091,0,2,0,69651,2,3.9,1.4,2,1,99,3,1,1,35,6,165487,0
B10124,Geeta Iyer,46,Delhi,self-employed,0.4,32486,5,0,193000,12,home-repair,0,1,1,0,0.4,0,0,33590,26681,23604,0.062,0.0637,0.1049,313,1,1,0,1,0,0,2,45,0.373,0.216,0,1,2,34572,1,3.8,8.4,1,1,79,0,1,0,1,0,19288,1
B10125,Sanjay Chopra,40,Bengaluru,daily-wage,6.8,47095,5,3,171000,12,education,0,5,5,1,25.4,0,42,42083,25384,12003,0.051,-0.0602,0.0477,337,0,1,2,2,2,2,2,59,0.226,0.034,0,1,1,44804,2,4.9,8.1,3,3,77,1,1,0,26,4,36326,2
B10126,Geeta Rao,38,Mumbai,daily-wage,1.0,25033,3,0,191000,12,business,1,0,0,0,4.9,0,0,25648,15656,18934,0.054,-0.0151,-0.0424,325,3,2,2,0,0,0,1,61,0.376,0.16,0,3,1,27107,0,0,5.8,3,0,73,1,1,0,1,1,45917,0
B10127,Arun Sharma,23,Mumbai,salaried,5.0,63966,2,3,159000,3,personal,0,2,2,2,28.2,0,32,66024,43619,20049,0.065,-0.0282,0.2125,367,0,0,1,2,2,2,2,58,0.292,0.068,0,1,0,56419,5,4.3,2.3,0,2,49,2,1,0,13,6,143459,0
B10128,Rahul Chopra,36,Mumbai,self-employed,0.6,24737,2,0,162000,6,medical,0,1,1,0,1.7,0,0,24048,19114,13340,0.058,0.002,-0.0094,376,1,1,0,2,0,2,1,48,0.348,0.259,0,1,0,20800,3,3.6,3.3,1,1,69,2,0,0,9,4,90576,2
B10129,Reyansh Pillai,19,Indore,self-employed,2.0,15510,4,0,109000,18,medical,0,1,1,0,2.1,0,0,15211,10983,9702,0.059,-0.1496,0.2073,306,1,1,0,2,0,2,1,68,0.329,0.052,1,1,1,13118,2,3.6,8.9,0,1,117,0,1,0,6,2,35769,0
B10130,Geeta Nair,43,Mumbai,self-employed,2.4,21713,3,2,179000,6,medical,0,1,1,3,13.4,0,58,20586,14064,16966,0.076,-0.0727,-0.1239,333,1,0,2,1,2,2,1,64,0.367,0.266,0,1,0,21269,2,4.5,7.7,3,1,36,1,0,0,6,5,36751,1
B10131,Ishaan Joshi,23,Ahmedabad,daily-wage,2.6,20194,3,1,140000,12,personal,0,1,0,3,14.9,1,47,19317,14338,21210,0.05,-0.0629,-0.1173,305,1,1,2,1,1,1,0,66,0.329,0.178,0,2,1,16248,3,3.9,5.2,1,0,16,1,3,2,5,4,33935,2
B10132,Krishna Pillai,37,Indore,salaried,5.4,52209,6,1,96000,6,home-repair,0,1,1,0,3.3,0,0,50492,34685,14170,0.081,0.0177,0.0655,316,0,0,1,2,1,2,2,81,0.313,0.024,0,1,0,53996,5,4.8,3.4,1,2,62,3,0,0,14,6,0,0
B10133,Sara Joshi,37,Bengaluru,salaried,2.9,41052,5,1,133000,6,business,0,5,5,2,16.6,0,41,41587,28315,36956,0.075,0.0743,-0.0817,402,1,0,2,2,2,2,2,49,0.212,0.17,0,1,2,44452,2,3.7,6.9,0,1,21,2,1,0,6,6,58644,4
B10134,Ishaan Rao,41,Bengaluru,self-employed,3.1,54859,2,1,185000,12,home-repair,0,1,1,0,4.2,0,0,51612,27760,18064,0.041,0.0231,0.1706,367,0,0,1,2,2,1,2,72,0.259,0.059,0,1,0,50284,3,4.4,1.3,1,3,51,4,0,0,15,5,76047,0
B10135,Reyansh Sharma,20,Hyderabad,business,12.1,94627,3,1,221000,6,medical,0,2,2,1,10.6,0,22,93928,59201,27018,0.036,0.0266,-0.0771,318,0,1,2,1,2,2,2,79,0.381,0.057,0,1,0,102193,4,4.9,8.9,1,1,68,3,0,0,18,1,127377,1
B10136,Sanjay Khan,26,Mumbai,self-employed,13.6,57902,1,2,126000,18,education,0,4,4,0,4.6,0,0,56338,32821,12796,0.034,0.0383,0.091,439,0,0,2,2,2,2,2,77,0.088,0.072,0,3,1,52278,3,4.9,10.2,1,3,72,3,1,0,22,3,216977,2
B10137,Myra Pillai,52,Delhi,salaried,5.7,19213,4,1,80000,3,medical,0,1,1,2,17.7,0,5,18370,14007,14806,0.094,0.0587,0.0134,316,2,0,1,2,1,0,0,75,0.317,0.123,1,1,0,18930,0,0,1.7,4,0,90,0,0,0,0,6,72227,4
B10138,Arun Verma,44,Jaipur,salaried,5.7,42552,3,0,179000,12,personal,0,1,0,1,8.7,1,9,41903,29302,24030,0.058,0.0085,0.1084,320,0,1,2,0,1,2,1,35,0.363,0.045,0,1,0,43939,0,0,11.1,4,0,63,3,1,1,5,6,49167,5
B10139,Vikram Das,28,Mumbai,daily-wage,3.5,59939,6,3,211000,12,home-repair,0,4,4,2,8.8,0,6,59787,35755,20060,0.05,0.0217,0.0537,368,0,0,2,2,2,1,2,70,0.252,0.098,1,1,0,59120,6,4.5,8.7,3,3,101,1,0,0,9,1,37702,1
B10140,Arjun Iyer,19,Hyderabad,salaried,10.3,77169,4,3,181000,18,home-repair,0,8,8,0,1.8,0,0,72653,42798,22891,0.065,0.0835,0.0113,293,1,0,2,1,2,2,2,99,0.323,0.038,0,2,1,63783,2,3.7,4.7,4,2,33,4,1,1,7,6,60421,1
B10141,Kabir Nair,31,Jaipur,self-employed,2.7,53576,3,3,165000,12,medical,0,3,3,1,4.5,0,22,53169,30927,19779,0.079,0.0089,-0.0406,334,0,0,2,0,2,2,2,70,0.38,0.042,0,1,0,52814,3,3.9,8.4,4,3,110,2,1,0,18,0,48367,1
B10142,Diya Khan,44,Mumbai,salaried,6.1,46204,4,2,131000,12,home-repair,0,4,4,2,14.9,0,37,42409,27064,13221,0.06,-0.0396,-0.1322,384,0,0,2,0,2,2,2,75,0.251,0.061,0,1,0,40301,4,4.7,7.9,2,3,36,3,1,1,14,6,0,1
B10143,Meera Singh,34,Hyderabad,self-employed,3.1,30843,1,0,277000,12,education,0,2,2,1,7.6,0,39,29373,22480,22591,0.083,0.0025,-0.1816,364,1,1,2,1,0,0,0,69,0.352,0.22,0,2,0,26876,0,0,5.8,0,1,99,0,1,1,7,4,50722,5
B10144,Deepak Mehta,32,Delhi,self-employed,3.2,39472,6,1,129000,18,medical,0,3,3,2,22.0,0,30,40166,24570,11475,0.053,0.0468,0.0172,255,1,0,2,2,2,2,1,57,0.331,0.068,0,1,0,38982,3,4.0,3.5,2,0,82,2,1,1,23,5,0,0
B10145,Pooja Iyer,28,Nagpur,daily-wage,1.6,27555,4,2,104000,12,business,0,1,0,2,18.7,2,18,27275,20749,12679,0.063,-0.0272,-0.2803,367,1,0,2,1,2,1,2,48,0.277,0.094,0,1,0,31238,2,4.4,2.2,1,1,12,4,3,3,1,0,35426,3
B10146,Manoj Verma,41,Bengaluru,salaried,12.2,83250,1,0,317000,6,business,0,5,5,0,3.4,0,0,79604,53798,16940,0.038,0.0685,-0.0615,348,0,0,2,2,2,2,2,78,0.275,0.027,0,2,1,73116,6,4.2,11.7,0,3,86,3,0,0,35,6,189382,2
B10147,Neha Patel,40,Mumbai,business,3.6,42311,2,4,125000,12,home-repair,0,6,6,1,25.4,0,53,41235,25056,13574,0.043,-0.0372,0.0601,299,0,0,2,1,2,2,2,70,0.414,0.098,0,2,1,45093,2,4.4,6.2,1,0,94,3,1,1,19,5,0,0
B10148,Divya Iyer,54,Mumbai,salaried,3.1,35749,3,2,235000,6,home-repair,0,3,3,2,24.0,0,34,36892,25159,25569,0.089,0.043,0.1481,357,2,1,0,2,2,2,2,65,0.437,0.12,0,1,0,38189,0,0,9.8,2,1,39,0,1,0,0,6,125156,3
B10149,Kabir Mehta,40,Chennai,self-employed,4.6,44990,5,1,83000,6,home-repair,0,3,3,2,20.8,0,22,43862,28929,10638,0.059,-0.0045,0.1796,337,0,0,2,2,2,2,1,59,0.178,0.064,0,2,0,47131,5,4.2,10.9,1,2,82,2,0,0,20,4,64313,0
B10150,Myra Reddy,34,Chennai,salaried,2.3,27026,6,1,151000,24,medical,0,3,3,3,16.0,0,37,24938,16691,16015,0.076,-0.0177,-0.0572,345,1,0,2,2,2,2,2,38,0.392,0.084,0,1,0,21984,2,3.7,4.8,3,1,71,0,0,0,8,6,0,4
B10151,Ravi Singh,47,Hyderabad,business,2.8,51169,5,1,329000,12,business,0,2,2,2,6.6,0,14,52087,35138,29368,0.045,0.0544,-0.0558,383,1,0,1,2,1,2,2,56,0.315,0.166,0,2,0,52566,1,4.5,4.3,0,1,28,2,1,0,3,2,106398,0
B10152,Meera Verma,49,Indore,daily-wage,3.1,55283,3,3,141000,12,medical,0,6,6,1,25.8,0,57,56455,35745,13282,0.062,-0.01,0.0609,408,0,0,2,2,1,2,2,78,0.155,0.111,0,1,0,54081,4,3.6,11.1,0,3,103,2,1,1,16,1,0,1
B10153,Nikhil Mishra,37,Bengaluru,self-employed,7.2,52532,4,3,191000,6,home-repair,0,8,8,0,4.2,0,0,53495,30401,14468,0.058,0.0085,-0.0763,347,0,0,2,2,2,2,2,63,0.269,0.042,0,1,0,49801,4,3.5,3.5,1,1,106,3,0,0,6,1,66311,0
B10154,Sanjay Chopra,25,Hyderabad,daily-wage,7.6,72883,1,0,176000,24,business,0,4,4,1,24.9,0,19,72824,42878,25696,0.046,-0.0102,0.0521,405,0,0,2,1,2,2,2,79,0.247,0.042,0,1,0,79856,4,3.8,9.8,4,3,27,4,1,0,35,0,51491,2
B10155,Deepak Khan,39,Nagpur,business,7.9,51698,1,3,141000,3,personal,0,2,2,0,3.2,0,0,49564,30141,12898,0.067,-0.0988,-0.0644,301,2,0,2,2,0,2,2,78,0.277,0.064,0,2,0,44322,5,3.5,1.4,4,0,99,2,1,0,16,1,103376,2
B10156,Sara Chopra,26,Pune,salaried,1.7,24464,6,4,132000,18,personal,0,3,1,3,7.7,2,57,25686,16339,19268,0.032,-0.069,-0.1665,325,0,1,0,0,0,2,1,67,0.249,0.29,1,3,1,17678,1,4.3,8.5,0,0,22,1,1,1,0,1,35431,3
B10157,Ananya Yadav,42,Kochi,self-employed,2.7,34635,5,0,272000,3,business,0,3,1,3,25.5,2,25,35211,23114,27496,0.101,-0.0426,-0.0243,347,3,0,0,2,0,1,0,59,0.37,0.076,0,1,0,47410,0,0,3.5,3,0,21,0,1,1,6,3,55633,5
B10158,Anita Mehta,37,Mumbai,daily-wage,2.3,35459,4,1,165000,24,home-repair,0,2,2,3,27.4,0,8,32302,23007,21592,0.05,-0.0312,0.0016,355,2,0,2,1,1,2,2,71,0.325,0.063,0,1,0,34882,1,4.9,5.3,2,0,51,0,1,1,1,3,39602,3
B10159,Kavya Bose,26,Kolkata,self-employed,1.2,33933,3,4,193000,6,business,0,3,0,4,21.3,2,12,36599,27930,32686,0.095,-0.0052,0.184,297,0,0,0,0,1,1,0,41,0.253,0.047,1,1,1,19591,0,0,4.6,0,1,112,2,1,0,9,2,31603,0
B10160,Krishna Kulkarni,34,Hyderabad,daily-wage,1.8,39483,5,0,231000,12,medical,0,4,4,1,20.1,0,13,43426,31733,21342,0.069,0.1079,-0.0232,378,1,1,1,2,0,2,2,62,0.303,0.166,0,1,1,39955,0,0,8.1,2,1,60,3,1,0,2,5,26640,3
B10161,Ananya Rao,45,Kochi,self-employed,1.2,36178,5,1,270000,12,medical,0,3,2,4,24.9,0,51,35621,24953,17067,0.032,0.0128,-0.1341,289,1,1,2,1,2,2,1,62,0.527,0.195,0,2,0,33724,3,4.4,3.0,2,0,59,4,0,0,1,1,99109,2
B10162,Ishaan Sharma,36,Bengaluru,daily-wage,0.6,16253,4,3,64000,12,medical,0,1,1,0,2.5,0,0,16256,11169,8823,0.065,-0.0312,0.0527,398,0,1,2,0,0,0,2,68,0.249,0.23,0,1,0,14395,2,4.1,10.6,1,1,51,3,0,0,5,1,8940,1
B10163,Reyansh Yadav,30,Jaipur,daily-wage,6.3,75177,4,1,194000,18,education,0,3,3,1,19.8,0,32,70394,38641,26056,0.079,0.0742,0.0891,305,0,0,2,2,2,2,2,96,0.399,0.044,0,1,0,70268,2,4.0,10.7,3,1,79,0,1,1,24,5,215753,1
B10164,Ananya Iyer,43,Chennai,self-employed,1.6,24181,5,1,181000,24,education,0,1,1,0,2.8,0,0,23274,16346,19362,0.034,-0.0255,0.0372,384,1,0,2,0,1,2,2,55,0.304,0.201,0,1,1,23442,0,0,8.1,2,0,107,0,0,0,0,0,0,1
B10165,Myra Chopra,30,Ahmedabad,self-employed,1.6,38528,6,2,224000,3,business,0,5,1,5,24.5,3,43,36889,22169,28506,0.082,0.0939,0.0709,296,1,0,0,2,1,1,2,62,0.348,0.112,1,1,0,30783,0,0,5.9,4,1,34,0,0,0,8,5,96514,1
B10166,Arjun Mishra,49,Hyderabad,daily-wage,3.1,50638,4,3,103000,6,medical,0,5,5,0,1.5,0,0,54442,36232,14414,0.053,0.0142,-0.203,339,0,0,2,2,1,2,2,99,0.257,0.021,0,1,1,52762,6,4.5,4.0,0,3,18,1,0,0,17,3,82975,0
B10167,Suresh Khan,39,Ahmedabad,salaried,2.4,35985,6,1,291000,6,education,0,4,3,2,4.6,1,19,37424,24631,38407,0.075,-0.006,0.0327,409,1,1,2,1,0,2,0,64,0.136,0.197,0,2,0,35007,1,4.7,5.4,3,0,118,4,0,0,5,6,40998,2
B10168,Ishaan Yadav,39,Bengaluru,self-employed,3.0,22933,4,2,82000,12,business,0,5,5,3,21.9,0,59,22192,14757,16765,0.049,0.1416,-0.0279,307,0,2,2,2,1,0,2,52,0.392,0.194,0,4,0,22684,0,0,5.2,3,0,63,4,0,0,2,5,24991,5
B10169,Anita Joshi,32,Chennai,salaried,4.4,24498,5,2,128000,12,education,0,5,4,1,15.6,1,32,23930,15760,18104,0.062,0.0311,0.0639,333,1,1,2,1,0,2,2,55,0.323,0.217,0,1,1,22951,2,4.2,6.6,1,0,25,1,0,0,6,6,32528,3
B10170,Neha Das,29,Mumbai,salaried,6.1,41805,5,4,74000,12,home-repair,0,1,1,1,5.6,0,48,39022,25008,14242,0.059,0.016,0.0877,302,0,0,2,1,2,1,2,51,0.363,0.044,0,1,0,39367,6,3.5,1.7,0,1,95,0,1,1,17,6,97123,1
B10171,Rajesh Bose,36,Hyderabad,self-employed,5.9,22070,1,3,51000,12,medical,0,5,5,2,24.4,0,12,21866,13150,7967,0.063,0.045,-0.1696,372,0,0,1,1,2,2,2,84,0.254,0.045,0,1,0,20453,6,5.0,1.0,1,2,112,3,1,1,11,0,16413,1
B10172,Ananya Patel,38,Mumbai,salaried,4.3,17358,5,3,58000,12,personal,0,6,6,1,7.3,0,10,16790,9869,6247,0.087,0.0665,0.0363,345,0,0,2,2,2,2,2,84,0.339,0.058,0,1,0,17375,4,3.8,8.4,3,2,46,3,1,1,24,6,33829,1
B10173,Aadhya Reddy,29,Delhi,salaried,5.4,50096,5,1,145000,12,personal,0,4,4,0,3.4,0,0,51443,33392,18394,0.054,-0.0031,0.1554,295,0,0,2,2,2,2,2,99,0.217,0.075,0,3,0,45989,3,4.4,1.8,0,2,100,1,0,0,22,6,25976,1
B10174,Kabir Singh,33,Pune,salaried,0.3,21863,1,1,173000,6,home-repair,1,0,0,0,2.3,0,0,21563,15148,19356,0.074,0.1187,0.1476,309,0,0,2,2,2,2,2,53,0.351,0.241,0,1,0,22993,1,3.7,10.9,3,1,64,3,1,1,8,6,16807,3
B10175,Rajesh Iyer,23,Lucknow,daily-wage,2.0,66220,1,3,106000,24,education,0,3,3,1,25.3,0,35,64892,40134,17198,0.042,-0.0142,0.2475,317,0,0,2,2,2,2,2,80,0.253,0.1,0,1,0,58300,3,3.5,1.7,0,2,90,0,0,0,33,1,130583,2
B10176,Ananya Rao,43,Hyderabad,daily-wage,1.6,20300,4,3,87000,6,home-repair,0,1,1,0,3.2,0,0,20308,14748,13420,0.04,0.0307,-0.0105,300,0,1,2,0,2,2,2,20,0.353,0.131,0,1,0,21972,1,4.4,2.8,1,1,76,0,0,0,0,5,30367,0
B10177,Sanjay Patel,42,Mumbai,daily-wage,1.1,28098,1,0,231000,6,personal,0,6,2,4,18.9,3,7,25678,18226,22121,0.166,0.0881,-0.1,291,0,0,1,0,2,0,0,83,0.325,0.222,1,1,0,16077,1,4.6,5.8,0,1,113,1,3,0,3,3,113761,1
B10178,Ira Chopra,19,Ahmedabad,daily-wage,0.9,26740,3,3,185000,12,home-repair,0,1,1,0,3.7,0,0,25677,17336,9155,0.054,0.1148,0.0404,216,0,1,0,1,2,0,2,57,0.163,0.29,0,2,0,25608,3,4.9,7.7,1,1,102,1,1,1,3,5,37053,0
B10179,Krishna Patel,39,Delhi,salaried,1.8,66928,2,1,257000,3,medical,0,1,1,1,17.9,0,54,66865,42176,21213,0.034,-0.0183,-0.103,278,0,0,2,1,2,2,2,73,0.266,0.104,0,1,0,65201,6,3.9,1.9,0,2,31,1,1,0,33,6,19842,2
